x,y,Class
0.20408793755757818,0.2529982155971819,C2
0.16619269070866824,0.29555751316748585,C2
0.2822853195216106,0.27963734580070027,C2
0.29856512112910916,0.31685614701736153,C2
0.278143303246847,0.3026487634001944,C2
0.29022973422853204,0.3567616208981134,C2
0.20464947468907543,0.39114706245477976,C2
0.1047690729977227,0.3072861585546289,C2
0.24102451089483168,0.2156609963426332,C2
0.1820477179027732,0.2661395024608781,C2
0.19121181000041948,0.1463965914292457,C2
0.20566819523020918,0.21191085738530582,C2
0.2052644858595668,0.22731760191553957,C2
0.18593398367659192,0.3728584002112912,C2
0.24209092598914564,0.30567780482657503,C2
0.2636352620622958,0.42200663829603535,C2
0.1888192804069807,0.29179142924895407,C2
0.22344710477001034,0.22244761221614984,C2
0.3036092993596603,0.24178474367050187,C2
0.2675638625346451,0.2915538365807494,C2
0.2398899298438981,0.228733440685859,C2
0.2859679245784092,0.2807465963867135,C2
0.24329839382748195,0.26792356769091136,C2
0.2664718241131651,0.36308812932221546,C2
0.2010805499290592,0.3423546929574352,C2
0.17628137794165594,0.36877696060284654,C2
